2.64500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.64750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.65000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.65250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.65500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.65750	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
2.66000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
2.66250	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
2.66500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.66750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.67000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.67250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.67500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.67750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.68000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.68250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.68500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.68750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.69000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.69250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.69500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.69750	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
2.70000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
2.70250	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
2.70500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.70750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.71000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.71250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.71500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.71750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.72000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.72250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.72500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.72750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.73000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.73250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.73500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.73750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.74000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.74250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.74500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.74750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.75000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.75250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.75500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.75750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.76000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.76250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.76500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.76750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.77000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.77250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.77500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.77750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.78000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.78250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.78500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.78750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.79000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.79250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.79500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.79750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.80000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.80250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.80500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.80750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.81000	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
2.81250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.81500	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
2.81750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.82000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.82250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.82500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.82750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.83000	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
2.83250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.83500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.83750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.84000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.84250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.84500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.84750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.85000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.85250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.85500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.85750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.86000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.86250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.86500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.86750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.87000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.87250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.87500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.87750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.88000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.88250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.88500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.88750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.89000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.89250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.89500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.89750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.90000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.90250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.90500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.90750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.91000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.91250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.91500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.91750	-0.42090	-0.42090	-8.45652	44.22826	35.77174	0.00000
2.92000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
2.92250	-0.39892	-0.39892	11.54348	34.22826	45.77174	0.00000
2.92500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.92750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.93000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.93250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.93500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.93750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.94000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.94250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.94500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.94750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.95000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.95250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.95500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.95750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.96000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.96250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.96500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.96750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.97000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.97250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.97500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.97750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.98000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.98250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.98500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.98750	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
2.99000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
2.99250	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
2.99500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
2.99750	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
3.00000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.00250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.00500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.00750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.01000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.01250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.01500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.01750	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
3.02000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.02250	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
3.02500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.02750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.03000	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
3.03250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.03500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.03750	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
3.04000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.04250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.04500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.04750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.05000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.05250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.05500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.05750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.06000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.06250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.06500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.06750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.07000	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
3.07250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.07500	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
3.07750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.08000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.08250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.08500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.08750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.09000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.09250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.09500	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
3.09750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.10000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.10250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.10500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.10750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.11000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.11250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.11500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.11750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.12000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.12250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.12500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.12750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.13000	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
3.13250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.13500	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
3.13750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.14000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.14250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.14500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.14750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.15000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.15250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.15500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.15750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.16000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.16250	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.16500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.16750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.17000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.17250	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
3.17500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.17750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.18000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.18250	-0.35498	-0.35498	11.54348	34.22826	45.77174	0.00000
3.18500	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.18750	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.19000	-0.35498	-0.35498	0.38137	39.80932	40.19068	0.00000
3.19250	-0.37695	-0.37695	-8.45652	44.22826	35.77174	0.00000
3.19500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.19750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.20000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.20250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.20500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.20750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.21000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.21250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.21500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.21750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.22000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.22250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.22500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.22750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.23000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.23250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.23500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.23750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.24000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.24250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.24500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.24750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.25000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.25250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.25500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.25750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.26000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.26250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.26500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.26750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.27000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.27250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.27500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.27750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.28000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.28250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.28500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.28750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.29000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.29250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.29500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.29750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.30000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.30250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.30500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.30750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.31000	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.31250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.31500	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
3.31750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.32000	-0.37695	-0.37695	11.54348	34.22826	45.77174	0.00000
3.32250	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.32500	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.32750	-0.37695	-0.37695	0.30944	39.84528	40.15472	0.00000
3.33000	-0.39892	-0.39892	-8.45652	44.22826	35.77174	0.00000
3.33250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.33500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.33750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.34000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.34250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.34500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.34750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.35000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.35250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.35500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.35750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.36000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.36250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.36500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.36750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.37000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.37250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.37500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.37750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.38000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.38250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.38500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.38750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.39000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.39250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.39500	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.39750	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.40000	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.40250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.40500	-0.42090	-0.42090	-8.45652	44.22826	35.77174	0.00000
3.40750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.41000	-0.39892	-0.39892	11.54348	34.22826	45.77174	0.00000
3.41250	-0.39892	-0.39892	0.23750	39.88125	40.11875	0.00000
3.41500	-0.42090	-0.42090	-8.45652	44.22826	35.77174	0.00000
3.41750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.42000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.42250	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.42500	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.42750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.43000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.43250	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.43500	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.43750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.44000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.44250	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.44500	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.44750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.45000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.45250	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.45500	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.45750	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.46000	-0.42090	-0.42090	0.16557	39.91722	40.08278	0.00000
3.46250	-0.44287	-0.44287	-8.45652	44.22826	35.77174	0.00000
3.46500	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.46750	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.47000	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.47250	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.47500	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.47750	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.48000	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.48250	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.48500	-0.44287	-0.44287	0.09364	39.95318	40.04682	0.00000
3.48750	-0.46484	-0.46484	-8.45652	44.22826	35.77174	0.00000
3.49000	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.49250	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.49500	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.49750	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.50000	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.50250	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.50500	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.50750	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.51000	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.51250	-0.48681	-0.48681	-8.45652	44.22826	35.77174	0.00000
3.51500	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.51750	-0.46484	-0.46484	11.54348	34.22826	45.77174	0.00000
3.52000	-0.46484	-0.46484	0.02170	39.98915	40.01085	0.00000
3.52250	-0.48681	-0.48681	-8.45652	44.22826	35.77174	0.00000
3.52500	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.52750	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.53000	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.53250	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.53500	-0.48681	-0.48681	-0.05023	40.02511	39.97489	0.00000
3.53750	-0.50879	-0.50879	-8.45652	44.22826	35.77174	0.00000
3.54000	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.54250	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.54500	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.54750	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.55000	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.55250	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.55500	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.55750	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.56000	-0.50879	-0.50879	-0.12216	40.06108	39.93892	0.00000
3.56250	-0.53076	-0.53076	-8.45652	44.22826	35.77174	0.00000
3.56500	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.56750	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.57000	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.57250	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.57500	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.57750	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.58000	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.58250	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
3.58500	-0.53076	-0.53076	-0.19409	40.09705	39.90295	0.00000
